19,0,236.015625,456.171875,0.0036793025210499763,244.453125,446.328125,0.002409982727840543,237.421875,453.828125,0.003025788115337491,245.390625,442.109375,0.0522632822394371,243.046875,453.359375,0.036314863711595535,255.703125,438.359375,0.5978021025657654,257.109375,458.046875,0.6907016634941101,268.828125,433.671875,0.5108340978622437,270.703125,459.921875,0.22075581550598145,281.484375,431.328125,0.4122937023639679,279.609375,458.515625,0.11562339216470718,280.546875,442.109375,0.6809249520301819,281.953125,454.765625,0.6839892864227295,296.953125,435.078125,0.5771385431289673,299.296875,451.015625,0.6505253314971924,308.671875,433.203125,0.45953845977783203,315.703125,448.671875,0.5156110525131226
20,0,248.203125,465.078125,0.0019581164233386517,248.203125,465.546875,0.0010636459337547421,248.203125,465.078125,0.0008646937785670161,242.578125,465.546875,0.013975853100419044,244.453125,479.609375,0.015393485315144062,250.546875,466.484375,0.41503283381462097,252.890625,484.765625,0.48081931471824646,262.265625,458.984375,0.21920140087604523,264.140625,488.984375,0.1426340490579605,273.515625,458.984375,0.08290461450815201,275.859375,485.703125,0.07011133432388306,276.796875,467.890625,0.4445016384124756,279.609375,481.484375,0.5552932620048523,295.078125,461.328125,0.3861227035522461,297.421875,478.671875,0.4204062521457672,311.015625,454.296875,0.34266331791877747,314.296875,474.921875,0.3893629014492035
138,0,24.140625,489.453125,0.10270144045352936,23.203125,489.921875,0.11650846153497696,23.671875,488.515625,0.07508325576782227,23.671875,491.328125,0.1591792106628418,25.078125,488.046875,0.034143634140491486,31.171875,496.015625,0.3000611960887909,29.765625,484.765625,0.20478005707263947,41.953125,496.953125,0.2441767156124115,39.140625,480.078125,0.06075919419527054,41.953125,488.515625,0.15740330517292023,37.265625,485.234375,0.050874240696430206,50.859375,492.265625,0.04495299607515335,43.359375,484.765625,0.029182039201259613,39.609375,478.671875,0.009188632480800152,37.265625,468.359375,0.009711390361189842,43.828125,491.328125,0.001640420057810843,43.828125,491.328125,0.0016220639226958156
153,0,2.109375,433.671875,0.0009423096780665219,2.578125,434.140625,0.0005953164072707295,10.078125,427.578125,0.0004675575182773173,17.578125,422.421875,0.0007877702591940761,17.578125,422.421875,0.0010513004381209612,3.046875,426.171875,0.0033326116390526295,0.234375,429.921875,0.0040739113464951515,3.046875,437.421875,0.158115953207016,2.578125,420.546875,0.05200899392366409,10.546875,429.921875,0.18680059909820557,11.953125,421.953125,0.09439695626497269,14.765625,430.390625,0.3108331561088562,15.234375,420.078125,0.28350403904914856,33.515625,425.234375,0.29471004009246826,31.171875,419.609375,0.3213235139846802,53.203125,423.359375,0.3481728732585907,51.796875,419.609375,0.4083682596683502
178,0,48.046875,505.390625,0.01179429516196251,62.109375,494.609375,0.004294971469789743,47.578125,503.515625,0.011344771832227707,46.640625,503.515625,0.04112377017736435,45.703125,510.078125,0.08835043013095856,48.515625,503.515625,0.3220071792602539,48.984375,509.609375,0.4535020589828491,51.328125,498.828125,0.15699070692062378,56.953125,509.140625,0.29761451482772827,50.390625,499.296875,0.069261334836483,60.703125,509.609375,0.11776673048734665,61.171875,497.890625,0.30899789929389954,61.640625,503.046875,0.3178049921989441,69.609375,501.171875,0.05568191409111023,71.015625,503.984375,0.11581812798976898,77.578125,496.484375,0.03642678260803223,78.515625,498.828125,0.023583516478538513
194,0,39.609375,180.546875,0.20874935388565063,37.265625,181.484375,0.19672586023807526,37.265625,179.609375,0.0955820232629776,36.796875,184.296875,0.2401716262102127,38.671875,181.484375,0.04338892176747322,47.578125,196.015625,0.2973312437534332,53.671875,180.078125,0.428718626499176,58.828125,198.359375,0.031247377395629883,65.390625,174.453125,0.08714073896408081,48.515625,197.890625,0.05341773107647896,70.546875,167.890625,0.02573593705892563,81.328125,191.328125,0.038323283195495605,80.859375,178.671875,0.06436669826507568,56.015625,180.078125,0.001846784958615899,56.015625,180.078125,0.001950603793375194,74.296875,161.796875,0.0011420197552070022,41.953125,204.453125,0.0013438337482511997
210,0,429.140625,561.640625,0.00917361956089735,429.140625,565.390625,0.017195293679833412,477.421875,590.703125,0.002110432367771864,425.859375,565.859375,0.24486371874809265,426.328125,573.359375,0.04000118002295494,436.640625,569.140625,0.32682156562805176,434.296875,582.734375,0.37839391827583313,455.859375,565.390625,0.05895422026515007,446.953125,598.203125,0.10475802421569824,461.953125,569.609375,0.015642765909433365,446.015625,601.015625,0.019821524620056152,468.984375,580.390625,0.22340843081474304,467.109375,586.484375,0.17293241620063782,466.640625,577.109375,0.003148699412122369,477.421875,579.453125,0.006568347569555044,448.828125,599.609375,0.0008858097717165947,448.828125,600.078125,0.0010333190439268947
238,0,77.578125,145.859375,0.0253386739641428,74.296875,146.328125,0.015472935512661934,75.234375,148.203125,0.009711269289255142,72.890625,148.203125,0.15877632796764374,74.765625,150.546875,0.04125717282295227,84.140625,152.421875,0.4502306580543518,83.671875,148.203125,0.3299100399017334,96.796875,155.234375,0.04560668766498566,94.921875,145.390625,0.01876242645084858,87.890625,145.859375,0.006976585369557142,85.078125,146.328125,0.006597596220672131,106.640625,147.734375,0.02850354090332985,103.828125,144.921875,0.01275836955755949,479.765625,102.734375,0.0025873337872326374,479.765625,106.953125,0.003062412841245532,479.765625,107.421875,0.0027697081677615643,471.796875,107.421875,0.0014471150934696198
238,1,56.484375,190.859375,0.06758196651935577,55.546875,193.203125,0.06855253875255585,55.546875,190.390625,0.027223140001296997,55.078125,197.421875,0.24934853613376617,56.953125,197.890625,0.01437018159776926,68.671875,199.296875,0.444100558757782,71.015625,194.140625,0.34615200757980347,84.140625,187.578125,0.16509386897087097,83.671875,187.578125,0.10069552809000015,87.421875,186.640625,0.049356088042259216,89.296875,185.234375,0.02282232791185379,97.734375,195.078125,0.12014453858137131,92.578125,192.265625,0.06000710278749466,86.015625,189.453125,0.0029090833850204945,58.828125,193.671875,0.0035263162571936846,88.359375,186.171875,0.0013691990170627832,86.015625,186.171875,0.0014216664712876081
239,0,65.390625,213.359375,0.06162460520863533,63.515625,215.234375,0.07885456085205078,62.578125,210.078125,0.010256779380142689,64.453125,217.578125,0.2808217406272888,63.984375,212.421875,0.01317848265171051,73.828125,215.234375,0.4130637049674988,75.234375,217.578125,0.18805214762687683,74.296875,210.546875,0.14993242919445038,85.546875,207.734375,0.036548711359500885,66.796875,215.703125,0.04627005010843277,69.140625,212.890625,0.012765657156705856,99.609375,216.171875,0.12281294167041779,98.203125,221.328125,0.058439407497644424,123.046875,212.890625,0.008060121908783913,68.203125,211.015625,0.005156088620424271,65.859375,212.890625,0.0012587558012455702,64.921875,213.359375,0.0015779841924086213
